entry_time,exit_time,side,entry_price,exit_price,pnl,result,quantity
2023-04-20 10:00:00,2023-04-20 15:45:00,long,13112.75,13091.0,-1314.0,loss,3
2023-04-21 10:15:00,2023-04-21 15:45:00,long,13065.0,13076.0,651.0,win,3
2023-04-26 10:15:00,2023-04-26 15:45:00,long,12976.5,12960.5,-969.0,loss,3
2023-04-27 10:00:00,2023-04-27 15:45:00,long,13111.0,13260.75,8976.0,win,3
2023-04-28 10:45:00,2023-04-28 15:45:00,long,13255.0,13325.75,4236.0,win,3
2023-05-01 11:15:00,2023-05-01 15:45:00,long,13319.25,13289.0,-1824.0,loss,3
2023-05-03 11:30:00,2023-05-03 15:45:00,long,13208.5,13089.0,-7179.0,loss,3
2023-05-04 10:30:00,2023-05-04 15:45:00,long,13065.75,13046.5,-1164.0,loss,3
2023-05-05 10:00:00,2023-05-05 15:45:00,long,13265.0,13310.5,2721.0,win,3
2023-05-08 10:15:00,2023-05-08 15:45:00,long,13289.0,13336.25,2826.0,win,3
2023-05-10 10:15:00,2023-05-10 15:45:00,long,13366.5,13408.75,2526.0,win,3
2023-05-11 10:15:00,2023-05-11 15:45:00,long,13434.5,13447.0,741.0,win,3
2023-05-15 10:30:00,2023-05-15 15:45:00,long,13423.5,13464.0,3228.0,win,4
2023-05-16 10:00:00,2023-05-16 15:45:00,long,13523.75,13503.25,-1652.0,loss,4
2023-05-17 10:00:00,2023-05-17 15:45:00,long,13532.75,13640.75,6471.0,win,3
2023-05-18 10:00:00,2023-05-18 15:45:00,long,13811.75,13912.5,6036.0,win,3
2023-05-22 10:00:00,2023-05-22 15:45:00,long,13907.0,13915.5,501.0,win,3
2023-05-25 09:30:00,2023-05-25 15:45:00,long,13917.0,13981.5,3861.0,win,3
2023-05-26 10:00:00,2023-05-26 15:45:00,long,14242.25,14367.25,4994.0,win,2
2023-06-01 09:45:00,2023-06-01 15:45:00,long,14356.75,14496.75,8391.0,win,3
2023-06-02 10:00:00,2023-06-02 15:45:00,long,14572.75,14587.75,891.0,win,3
2023-06-05 10:00:00,2023-06-05 15:45:00,long,14657.5,14582.25,-4524.0,loss,3
2023-06-06 10:00:00,2023-06-06 15:45:00,long,14592.0,14594.5,141.0,win,3
2023-06-08 10:00:00,2023-06-08 15:45:00,long,14476.5,14521.25,1784.0,win,2
2023-06-12 09:30:00,2023-06-12 15:45:00,long,14814.25,15009.5,7804.0,win,2
2023-06-13 10:15:00,2023-06-13 15:45:00,long,15093.25,15107.5,564.0,win,2
2023-06-14 10:00:00,2023-06-14 15:45:00,long,15178.5,15233.5,2194.0,win,2
2023-06-15 10:00:00,2023-06-15 15:45:00,long,15268.25,15367.75,3974.0,win,2
2023-06-16 11:30:00,2023-06-16 15:45:00,long,15384.5,15300.75,-3356.0,loss,2
2023-06-20 11:45:00,2023-06-20 15:45:00,long,15258.5,15244.25,-864.0,loss,3
2023-06-22 10:00:00,2023-06-22 15:45:00,long,15126.5,15233.25,4264.0,win,2
2023-06-23 11:15:00,2023-06-23 15:45:00,long,15111.0,15053.25,-2316.0,loss,2
2023-06-27 10:15:00,2023-06-27 15:45:00,long,14982.25,15088.5,4244.0,win,2
2023-06-28 10:00:00,2023-06-28 15:45:00,long,15151.0,15156.5,214.0,win,2
2023-06-29 10:30:00,2023-06-29 15:45:00,long,15109.25,15108.25,-69.0,loss,3
2023-06-30 10:00:00,2023-06-30 15:45:00,long,15350.25,15316.5,-1356.0,loss,2
2023-07-04 10:15:00,2023-07-04 17:00:00,long,15353.0,15347.75,-324.0,loss,3
2023-07-05 10:00:00,2023-07-05 15:45:00,long,15391.5,15354.5,-2229.0,loss,3
2023-07-06 11:45:00,2023-07-06 15:45:00,long,15215.5,15222.25,396.0,win,3
2023-07-07 10:15:00,2023-07-07 15:45:00,long,15249.0,15192.5,-3399.0,loss,3
2023-07-10 11:45:00,2023-07-10 15:45:00,long,15149.0,15193.0,2631.0,win,3
2023-07-11 10:00:00,2023-07-11 15:45:00,long,15196.75,15262.5,3936.0,win,3
2023-07-12 10:00:00,2023-07-12 15:45:00,long,15456.75,15458.25,81.0,win,3
2023-07-13 10:00:00,2023-07-13 15:45:00,long,15589.0,15699.75,6636.0,win,3
2023-07-14 10:00:00,2023-07-14 15:45:00,long,15793.25,15693.75,-5979.0,loss,3
2023-07-17 10:00:00,2023-07-17 15:45:00,long,15769.25,15826.25,3411.0,win,3
2023-07-18 10:30:00,2023-07-18 15:45:00,long,15831.25,15948.25,7011.0,win,3
2023-07-19 10:15:00,2023-07-19 15:45:00,long,16031.75,15939.5,-5544.0,loss,3
2023-07-24 10:00:00,2023-07-24 15:45:00,long,15581.25,15569.0,-744.0,loss,3
2023-07-25 10:15:00,2023-07-25 15:45:00,long,15649.5,15727.0,4641.0,win,3
2023-07-27 11:15:00,2023-07-27 13:15:00,long,15850.0,15636.525445803987,-8544.982167840513,loss,2
2023-07-28 10:00:00,2023-07-28 15:45:00,long,15839.75,15846.0,244.0,win,2
2023-07-31 11:15:00,2023-07-31 15:45:00,long,15860.0,15869.0,531.0,win,3
2023-08-01 10:00:00,2023-08-01 15:45:00,long,15802.25,15808.5,366.0,win,3
2023-08-03 10:00:00,2023-08-03 15:45:00,long,15448.5,15447.5,-46.0,loss,2
2023-08-04 10:00:00,2023-08-04 15:45:00,long,15527.0,15362.75,-6576.0,loss,2
2023-08-07 11:15:00,2023-08-07 15:45:00,long,15422.0,15490.5,4101.0,win,3
2023-08-14 09:30:00,2023-08-14 15:45:00,long,15200.5,15280.0,3174.0,win,2
2023-08-16 09:45:00,2023-08-16 15:45:00,long,15127.0,14937.0,-7606.0,loss,2
2023-08-17 11:45:00,2023-08-17 15:45:00,long,14952.0,14743.5,-8346.0,loss,2
2023-08-18 10:00:00,2023-08-18 15:45:00,long,14697.5,14744.0,1854.0,win,2
2023-08-21 11:30:00,2023-08-21 15:45:00,long,14883.5,14972.0,3534.0,win,2
2023-08-23 09:45:00,2023-08-23 15:45:00,long,15177.75,15355.75,7114.0,win,2
2023-08-25 12:00:00,2023-08-25 15:45:00,long,14892.0,14972.25,3204.0,win,2
2023-08-29 09:30:00,2023-08-29 15:45:00,long,15303.25,15426.25,4914.0,win,2
2023-08-30 10:00:00,2023-08-30 15:45:00,long,15464.75,15513.0,1924.0,win,2
2023-08-31 10:00:00,2023-08-31 15:45:00,long,15579.75,15536.5,-1736.0,loss,2
2023-09-05 10:00:00,2023-09-05 15:45:00,long,15566.25,15517.5,-2934.0,loss,3
2023-09-07 11:00:00,2023-09-07 15:45:00,long,15239.25,15286.25,2811.0,win,3
2023-09-08 10:15:00,2023-09-08 15:45:00,long,15355.25,15313.0,-2544.0,loss,3
2023-09-11 11:15:00,2023-09-11 15:45:00,long,15597.0,15670.0,4371.0,win,3
2023-09-13 10:00:00,2023-09-13 15:45:00,long,15579.5,15573.0,-399.0,loss,3
2023-09-14 10:00:00,2023-09-14 15:45:00,long,15682.5,15677.25,-324.0,loss,3
2023-09-18 10:15:00,2023-09-18 15:45:00,long,15422.25,15425.25,171.0,win,3
2023-09-22 09:30:00,2023-09-22 15:45:00,long,14994.0,14876.25,-4716.0,loss,2
2023-09-25 10:30:00,2023-09-25 15:45:00,long,14914.0,14951.0,2211.0,win,3
2023-09-28 10:00:00,2023-09-28 15:45:00,long,14776.0,14876.5,4014.0,win,2
2023-10-02 09:30:00,2023-10-02 15:45:00,long,14931.75,14992.5,3636.0,win,3
2023-10-04 10:00:00,2023-10-04 15:45:00,long,14811.75,14902.5,3624.0,win,2
2023-10-06 10:00:00,2023-10-06 15:45:00,long,14916.75,15139.5,8904.0,win,2
2023-10-09 10:30:00,2023-10-09 15:45:00,long,15039.25,15195.0,6224.0,win,2
2023-10-10 10:00:00,2023-10-10 15:45:00,long,15335.0,15282.0,-2126.0,loss,2
2023-10-11 10:00:00,2023-10-11 15:45:00,long,15369.75,15410.75,1634.0,win,2
2023-10-12 10:15:00,2023-10-12 15:45:00,long,15418.25,15324.0,-3776.0,loss,2
2023-10-16 10:00:00,2023-10-16 15:45:00,long,15304.5,15304.75,4.0,win,2
2023-10-17 10:00:00,2023-10-17 15:45:00,long,15218.25,15242.5,964.0,win,2
2023-10-19 11:00:00,2023-10-19 15:45:00,long,15043.25,14850.5,-7716.0,loss,2
2023-10-23 10:00:00,2023-10-23 15:45:00,long,14725.0,14749.0,954.0,win,2
2023-10-24 10:00:00,2023-10-24 15:45:00,long,14842.75,14830.75,-486.0,loss,2
2023-10-27 10:00:00,2023-10-27 15:45:00,long,14375.0,14270.0,-4206.0,loss,2
2023-10-31 09:30:00,2023-10-31 15:45:00,long,14409.0,14452.0,1714.0,win,2
2023-11-01 10:00:00,2023-11-01 15:45:00,long,14610.0,14761.25,6044.0,win,2
2023-11-02 10:00:00,2023-11-02 15:45:00,long,14946.75,14970.5,944.0,win,2
2023-11-03 10:00:00,2023-11-03 15:45:00,long,15103.25,15186.25,3314.0,win,2
2023-11-06 10:00:00,2023-11-06 15:45:00,long,15231.75,15222.5,-376.0,loss,2
2023-11-07 10:00:00,2023-11-07 15:45:00,long,15381.5,15376.0,-226.0,loss,2
2023-11-09 10:15:00,2023-11-09 15:45:00,long,15408.25,15255.5,-6116.0,loss,2
2023-11-10 10:00:00,2023-11-10 15:45:00,long,15442.75,15583.0,5604.0,win,2
2023-11-13 10:00:00,2023-11-13 15:45:00,long,15560.0,15557.25,-174.0,loss,3
2023-11-14 10:00:00,2023-11-14 15:45:00,long,15889.75,15893.0,124.0,win,2
2023-11-15 10:00:00,2023-11-15 15:45:00,long,15948.25,15845.25,-4126.0,loss,2
2023-11-16 11:30:00,2023-11-16 15:45:00,long,15892.75,15898.75,234.0,win,2
2023-11-17 11:00:00,2023-11-17 15:45:00,long,15890.5,15874.25,-984.0,loss,3
2023-11-20 10:00:00,2023-11-20 15:45:00,long,16005.0,16089.5,5061.0,win,3
2023-11-22 10:00:00,2023-11-22 15:45:00,long,16066.75,16045.5,-1284.0,loss,3
2023-11-24 11:45:00,2023-11-26 17:00:00,long,16022.75,15990.75,-1929.0,loss,3
2023-11-27 10:00:00,2023-11-27 15:45:00,long,16014.75,16004.75,-609.0,loss,3
2023-11-28 10:00:00,2023-11-28 15:45:00,long,16018.0,16051.5,2001.0,win,3
2023-12-01 10:30:00,2023-12-01 15:45:00,long,15999.75,16030.25,1821.0,win,3
2023-12-04 11:45:00,2023-12-04 15:45:00,long,15863.5,15857.5,-369.0,loss,3
2023-12-05 10:00:00,2023-12-05 15:45:00,long,15919.5,15899.75,-1194.0,loss,3
2023-12-07 10:00:00,2023-12-07 15:45:00,long,15969.75,16018.0,2886.0,win,3
2023-12-08 10:00:00,2023-12-08 15:45:00,long,16066.5,16094.0,1641.0,win,3
2023-12-11 10:00:00,2023-12-11 15:45:00,long,16135.5,16243.25,6456.0,win,3
2023-12-12 10:00:00,2023-12-12 15:45:00,long,16496.5,16596.75,4004.0,win,2
2023-12-15 09:30:00,2023-12-15 15:45:00,long,16847.25,16815.0,-1296.0,loss,2
2023-12-18 10:00:00,2023-12-18 15:45:00,long,16880.5,16921.75,2466.0,win,3
2023-12-19 10:00:00,2023-12-19 15:45:00,long,17007.5,17026.0,1101.0,win,3
2023-12-20 10:00:00,2023-12-20 14:00:00,long,17034.0,16833.511626316424,-12038.302421014581,loss,3
2023-12-22 10:00:00,2023-12-22 15:45:00,long,16997.75,16962.5,-2124.0,loss,3
2023-12-26 10:00:00,2023-12-26 15:45:00,long,17049.75,17090.0,2406.0,win,3
2023-12-27 11:00:00,2023-12-27 15:45:00,long,17088.5,17130.0,2481.0,win,3
2024-01-04 09:45:00,2024-01-04 15:45:00,long,16525.25,16450.75,-4479.0,loss,3
2024-01-05 10:00:00,2024-01-05 15:45:00,long,16568.0,16465.0,-6189.0,loss,3
2024-01-08 10:00:00,2024-01-08 15:45:00,long,16651.5,16788.25,8196.0,win,3
2024-01-09 10:00:00,2024-01-09 15:45:00,long,16761.75,16829.5,4056.0,win,3
2024-01-10 10:00:00,2024-01-10 15:45:00,long,16867.25,16957.0,5376.0,win,3
2024-01-12 10:15:00,2024-01-12 15:45:00,long,16982.0,16955.25,-1076.0,loss,2
2024-01-15 11:00:00,2024-01-15 17:00:00,long,16971.0,16958.75,-744.0,loss,3
2024-01-16 10:00:00,2024-01-16 15:45:00,long,16976.0,16978.0,111.0,win,3
2024-01-17 10:30:00,2024-01-17 15:45:00,long,16830.5,16860.25,1776.0,win,3
2024-01-18 10:00:00,2024-01-18 15:45:00,long,17061.25,17117.25,2234.0,win,2
2024-01-19 10:00:00,2024-01-19 15:45:00,long,17253.75,17462.75,8354.0,win,2
2024-01-23 11:45:00,2024-01-23 15:45:00,long,17489.5,17552.5,3771.0,win,3
2024-01-24 10:00:00,2024-01-24 15:45:00,long,17695.25,17630.25,-3909.0,loss,3
2024-01-25 10:00:00,2024-01-25 15:45:00,long,17718.0,17579.5,-5546.0,loss,2
2024-01-26 10:00:00,2024-01-26 15:45:00,long,17595.5,17504.75,-5454.0,loss,3
2024-01-29 10:45:00,2024-01-29 15:45:00,long,17581.0,17700.25,7146.0,win,3
2024-02-01 09:30:00,2024-02-01 15:45:00,long,17343.5,17628.0,11374.0,win,2
2024-02-02 10:00:00,2024-02-02 15:45:00,long,17651.0,17687.0,1434.0,win,2
2024-02-05 11:30:00,2024-02-05 15:45:00,long,17710.25,17702.5,-316.0,loss,2
2024-02-07 10:00:00,2024-02-07 15:45:00,long,17847.5,17856.25,344.0,win,2
2024-02-08 10:00:00,2024-02-08 15:45:00,long,17880.75,17860.25,-1239.0,loss,3
2024-02-09 10:00:00,2024-02-09 15:45:00,long,17999.75,18038.25,2301.0,win,3
2024-02-12 10:00:00,2024-02-12 15:45:00,long,18070.5,17929.5,-8469.0,loss,3
2024-02-13 10:00:00,2024-02-13 15:45:00,long,17756.75,17699.75,-2286.0,loss,2
2024-02-14 11:45:00,2024-02-14 15:45:00,long,17777.25,17873.5,3844.0,win,2
2024-02-15 11:45:00,2024-02-15 15:45:00,long,17853.5,17955.0,4054.0,win,2
2024-02-16 10:30:00,2024-02-16 15:45:00,long,17871.25,17721.5,-5996.0,loss,2
2024-02-19 10:30:00,2024-02-19 17:00:00,long,17778.5,17764.0,-879.0,loss,3
2024-02-22 09:30:00,2024-02-22 15:45:00,long,17934.25,18023.5,3564.0,win,2
2024-02-26 10:00:00,2024-02-26 15:45:00,long,18010.75,17949.0,-3714.0,loss,3
2024-02-27 10:45:00,2024-02-27 15:45:00,long,18000.75,18012.25,681.0,win,3
2024-02-28 10:00:00,2024-02-28 15:45:00,long,17943.0,17860.5,-4959.0,loss,3
2024-02-29 10:00:00,2024-02-29 15:45:00,long,18010.5,18070.75,3606.0,win,3
2024-03-01 10:00:00,2024-03-01 15:45:00,long,18216.25,18321.0,4184.0,win,2
2024-03-04 10:45:00,2024-03-04 15:45:00,long,18316.5,18244.25,-4344.0,loss,3
2024-03-06 10:15:00,2024-03-06 15:45:00,long,18097.75,18040.25,-2306.0,loss,2
2024-03-07 10:00:00,2024-03-07 15:45:00,long,18263.75,18254.0,-396.0,loss,2
2024-03-11 09:30:00,2024-03-11 15:45:00,long,17962.75,17999.25,1454.0,win,2
2024-03-12 10:00:00,2024-03-12 15:45:00,long,18427.0,18471.0,1754.0,win,2
2024-03-18 09:45:00,2024-03-18 15:45:00,long,18357.0,18227.75,-5176.0,loss,2
2024-03-19 10:15:00,2024-03-19 15:45:00,long,18130.5,18273.0,5694.0,win,2
2024-03-20 10:45:00,2024-03-20 15:45:00,long,18278.75,18542.0,10524.0,win,2
2024-03-21 10:45:00,2024-03-21 15:45:00,long,18681.75,18579.75,-4086.0,loss,2
2024-03-22 10:30:00,2024-03-22 15:45:00,long,18538.0,18563.75,1024.0,win,2
2024-03-25 10:00:00,2024-03-25 15:45:00,long,18527.0,18533.5,381.0,win,3
2024-03-28 09:30:00,2024-03-28 15:45:00,long,18512.0,18465.0,-2829.0,loss,3
2024-04-03 09:45:00,2024-04-03 15:45:00,long,18429.25,18387.75,-2499.0,loss,3
2024-04-04 11:00:00,2024-04-04 13:30:00,long,18549.0,18302.40257905498,-9869.896837800858,loss,2
2024-04-05 10:00:00,2024-04-05 15:45:00,long,18271.75,18311.0,1564.0,win,2
2024-04-08 10:00:00,2024-04-08 15:45:00,long,18349.0,18311.5,-1506.0,loss,2
2024-04-10 11:45:00,2024-04-10 15:45:00,long,18192.0,18192.25,4.0,win,2
2024-04-11 10:00:00,2024-04-11 15:45:00,long,18251.0,18485.5,9374.0,win,2
2024-04-16 10:30:00,2024-04-16 15:45:00,long,17903.75,17894.0,-396.0,loss,2
2024-04-18 10:00:00,2024-04-18 15:45:00,long,17721.5,17529.5,-7686.0,loss,2
2024-04-22 11:15:00,2024-04-22 15:45:00,long,17258.5,17345.0,3454.0,win,2
2024-04-23 10:00:00,2024-04-23 15:45:00,long,17583.75,17656.5,2904.0,win,2
2024-04-25 11:00:00,2024-04-25 15:45:00,long,17418.0,17816.5,7967.0,win,1
2024-04-26 10:00:00,2024-04-26 15:45:00,long,17832.75,17836.75,154.0,win,2
2024-04-29 10:45:00,2024-04-29 15:45:00,long,17888.75,17912.0,924.0,win,2
2024-05-01 09:45:00,2024-05-01 15:45:00,long,17487.5,17474.75,-516.0,loss,2
2024-05-02 10:30:00,2024-05-02 15:45:00,long,17524.0,17743.0,8754.0,win,2
2024-05-03 10:15:00,2024-05-03 15:45:00,long,17946.5,18025.5,3154.0,win,2
2024-05-06 10:00:00,2024-05-06 15:45:00,long,18089.25,18185.5,3844.0,win,2
2024-05-07 10:00:00,2024-05-07 15:45:00,long,18249.5,18197.75,-2076.0,loss,2
2024-05-08 10:00:00,2024-05-08 15:45:00,long,18193.25,18160.75,-1306.0,loss,2
2024-05-09 10:00:00,2024-05-09 15:45:00,long,18220.5,18220.75,4.0,win,2
2024-05-13 11:00:00,2024-05-13 15:45:00,long,18297.25,18286.0,-684.0,loss,3
2024-05-14 10:00:00,2024-05-14 15:45:00,long,18349.0,18410.5,3681.0,win,3
2024-05-15 10:00:00,2024-05-15 15:45:00,long,18595.25,18694.5,3964.0,win,2
2024-05-16 10:00:00,2024-05-16 15:45:00,long,18738.25,18638.25,-4006.0,loss,2
2024-05-17 10:00:00,2024-05-17 15:45:00,long,18654.0,18633.75,-1224.0,loss,3
2024-05-20 10:00:00,2024-05-20 15:45:00,long,18740.0,18745.25,306.0,win,3
2024-05-21 10:00:00,2024-05-21 15:45:00,long,18749.0,18798.75,2976.0,win,3
2024-05-22 10:15:00,2024-05-22 15:45:00,long,18833.75,18816.25,-1059.0,loss,3
2024-05-23 11:15:00,2024-05-23 13:00:00,long,18925.25,18709.046780651763,-8654.128773929493,loss,2
2024-05-24 10:00:00,2024-05-24 15:45:00,long,18916.5,18870.75,-1836.0,loss,2
2024-05-27 10:00:00,2024-05-27 17:00:00,long,18917.0,18925.0,471.0,win,3
2024-05-28 10:00:00,2024-05-28 15:45:00,long,18913.75,18950.5,2196.0,win,3
2024-05-29 10:00:00,2024-05-29 15:45:00,long,18834.75,18746.75,-5289.0,loss,3
2024-06-04 11:15:00,2024-06-04 15:45:00,long,18607.75,18706.5,3944.0,win,2
2024-06-05 10:00:00,2024-06-05 15:45:00,long,18959.0,19087.25,5124.0,win,2
2024-06-06 10:00:00,2024-06-06 15:45:00,long,19082.0,19069.0,-526.0,loss,2
2024-06-07 10:15:00,2024-06-07 15:45:00,long,19066.25,19030.25,-1446.0,loss,2
2024-06-10 10:00:00,2024-06-10 15:45:00,long,19077.0,19107.75,1836.0,win,3
2024-06-11 10:00:00,2024-06-11 15:45:00,long,19104.25,19247.5,5724.0,win,2
2024-06-12 10:00:00,2024-06-12 15:45:00,long,19509.5,19610.25,4024.0,win,2
2024-06-14 10:00:00,2024-06-14 15:45:00,long,19624.5,19696.25,2864.0,win,2
2024-06-17 10:00:00,2024-06-17 15:45:00,long,20003.75,20187.0,7324.0,win,2
2024-06-19 09:30:00,2024-06-19 17:00:00,long,20238.5,20233.25,-216.0,loss,2
2024-06-21 10:15:00,2024-06-21 15:45:00,long,19996.25,20009.75,534.0,win,2
2024-06-25 10:00:00,2024-06-25 15:45:00,long,19921.25,19970.5,1964.0,win,2
2024-06-26 11:00:00,2024-06-26 15:45:00,long,20002.75,19953.75,-1966.0,loss,2
2024-06-27 11:30:00,2024-06-27 15:45:00,long,20050.25,20067.5,684.0,win,2
2024-07-01 10:15:00,2024-07-01 15:45:00,long,19950.75,20042.5,3664.0,win,2
2024-07-02 10:00:00,2024-07-02 15:45:00,long,20115.75,20240.0,4964.0,win,2
2024-07-03 10:00:00,2024-07-03 17:00:00,long,20340.25,20398.0,2304.0,win,2
2024-07-05 10:00:00,2024-07-05 15:45:00,long,20563.0,20591.5,1134.0,win,2
2024-07-08 10:30:00,2024-07-08 15:45:00,long,20664.25,20684.5,1206.0,win,3
2024-07-10 10:45:00,2024-07-10 15:45:00,long,20767.25,20896.5,7746.0,win,3
2024-07-12 10:00:00,2024-07-12 15:45:00,long,20656.25,20539.75,-4666.0,loss,2
2024-07-15 10:00:00,2024-07-15 14:45:00,long,20774.75,20523.168656974045,-10069.2537210382,loss,2
2024-07-22 11:30:00,2024-07-22 15:45:00,long,19924.0,19980.75,2264.0,win,2
2024-07-23 10:30:00,2024-07-23 15:45:00,long,20049.75,19946.25,-4146.0,loss,2
2024-07-25 10:00:00,2024-07-25 15:45:00,long,19246.75,18994.75,-5043.0,loss,1
2024-07-26 10:45:00,2024-07-26 15:45:00,long,19185.0,19175.75,-188.0,loss,1
2024-07-29 11:15:00,2024-07-29 15:45:00,long,19301.75,19222.5,-3176.0,loss,2
2024-07-31 10:00:00,2024-07-31 15:45:00,long,19478.75,19581.75,2057.0,win,1
2024-08-02 11:15:00,2024-08-02 15:45:00,long,18588.75,18513.25,-1513.0,loss,1
2024-08-05 10:00:00,2024-08-05 15:45:00,long,18142.25,18146.75,87.0,win,1
2024-08-06 10:00:00,2024-08-06 15:45:00,long,18263.0,18099.0,-3283.0,loss,1
2024-08-07 10:00:00,2024-08-07 15:15:00,long,18495.75,17901.234994087918,-11893.300118241648,loss,1
2024-08-08 10:00:00,2024-08-08 15:45:00,long,18336.5,18558.0,4427.0,win,1
2024-08-09 10:15:00,2024-08-09 15:45:00,long,18508.0,18602.5,1887.0,win,1
2024-08-12 10:00:00,2024-08-12 15:45:00,long,18746.75,18626.25,-2413.0,loss,1
2024-08-13 10:00:00,2024-08-13 15:45:00,long,18957.0,19099.25,2842.0,win,1
2024-08-14 10:15:00,2024-08-14 15:45:00,long,19107.5,19147.0,787.0,win,1
2024-08-15 10:00:00,2024-08-15 15:45:00,long,19511.25,19568.25,1137.0,win,1
2024-08-16 10:45:00,2024-08-16 15:45:00,long,19575.75,19604.0,562.0,win,1
2024-08-19 10:00:00,2024-08-19 15:45:00,long,19652.75,19853.5,4012.0,win,1
2024-08-21 10:00:00,2024-08-21 15:45:00,long,19886.5,19917.75,1244.0,win,2
2024-08-27 09:45:00,2024-08-27 15:45:00,long,19669.25,19636.0,-1336.0,loss,2
2024-08-29 10:00:00,2024-08-29 15:45:00,long,19668.0,19445.5,-4453.0,loss,1
2024-09-02 10:00:00,2024-09-02 17:00:00,long,19663.25,19677.75,574.0,win,2
2024-09-04 10:00:00,2024-09-04 15:45:00,long,19056.75,18964.5,-1848.0,loss,1
2024-09-09 11:00:00,2024-09-09 15:45:00,long,18644.25,18722.75,1567.0,win,1
2024-09-10 10:30:00,2024-09-10 15:45:00,long,18733.5,18835.0,4054.0,win,2
2024-09-11 11:00:00,2024-09-11 15:45:00,long,18872.75,19248.0,7502.0,win,1
2024-09-12 11:00:00,2024-09-12 15:45:00,long,19304.25,19413.5,2182.0,win,1
2024-09-13 10:00:00,2024-09-13 15:45:00,long,19521.0,19503.5,-353.0,loss,1
2024-09-18 09:30:00,2024-09-18 15:45:00,long,19714.75,19632.75,-3286.0,loss,2
2024-09-19 10:00:00,2024-09-19 15:45:00,long,20099.25,20062.75,-1466.0,loss,2
2024-09-20 11:45:00,2024-09-20 15:45:00,long,20018.75,20015.5,-136.0,loss,2
2024-09-23 10:00:00,2024-09-23 15:45:00,long,20073.0,20063.25,-396.0,loss,2
2024-09-24 10:15:00,2024-09-24 15:45:00,long,20115.0,20185.25,2804.0,win,2
2024-09-25 10:00:00,2024-09-25 15:45:00,long,20220.75,20242.0,844.0,win,2
2024-09-30 10:30:00,2024-09-30 15:45:00,long,20198.25,20233.25,1394.0,win,2
2024-10-02 10:00:00,2024-10-02 15:45:00,long,20048.25,20056.25,314.0,win,2
2024-10-03 10:45:00,2024-10-03 15:45:00,long,20040.25,19958.25,-3286.0,loss,2
2024-10-04 11:30:00,2024-10-04 15:45:00,long,20175.0,20202.25,1084.0,win,2
2024-10-07 10:00:00,2024-10-07 15:45:00,long,20158.75,20017.0,-5676.0,loss,2
2024-10-08 10:00:00,2024-10-08 15:45:00,long,20227.25,20286.25,2354.0,win,2
2024-10-09 10:00:00,2024-10-09 15:45:00,long,20382.0,20449.25,2684.0,win,2
2024-10-10 10:15:00,2024-10-10 15:45:00,long,20433.5,20433.0,-26.0,loss,2
2024-10-11 10:00:00,2024-10-11 15:45:00,long,20438.75,20413.25,-1026.0,loss,2
2024-10-14 11:00:00,2024-10-14 15:45:00,long,20592.25,20638.5,1844.0,win,2
2024-10-16 10:30:00,2024-10-16 15:45:00,long,20307.25,20328.0,824.0,win,2
2024-10-17 11:00:00,2024-10-17 15:45:00,long,20495.25,20383.5,-4476.0,loss,2
2024-10-18 10:15:00,2024-10-18 15:45:00,long,20513.75,20484.25,-1186.0,loss,2
2024-10-21 11:15:00,2024-10-21 15:45:00,long,20443.0,20538.75,3824.0,win,2
2024-10-22 10:00:00,2024-10-22 15:45:00,long,20474.0,20519.0,1794.0,win,2
2024-10-24 10:00:00,2024-10-24 15:45:00,long,20357.0,20391.0,1354.0,win,2
2024-10-25 10:00:00,2024-10-25 15:45:00,long,20662.0,20476.0,-7446.0,loss,2
2024-10-29 09:45:00,2024-10-29 15:45:00,long,20599.75,20708.25,4334.0,win,2
2024-10-30 10:30:00,2024-10-30 15:45:00,long,20675.5,20507.0,-6746.0,loss,2
2024-11-01 10:00:00,2024-11-01 15:45:00,long,20265.25,20170.25,-3806.0,loss,2
2024-11-04 10:00:00,2024-11-04 15:45:00,long,20214.25,20114.5,-3996.0,loss,2
2024-11-05 10:00:00,2024-11-05 15:45:00,long,20292.5,20362.75,2804.0,win,2
2024-11-06 10:00:00,2024-11-06 15:45:00,long,20767.5,20922.5,6194.0,win,2
2024-11-07 10:00:00,2024-11-07 15:45:00,long,21145.75,21225.25,3174.0,win,2
2024-11-08 10:15:00,2024-11-08 15:45:00,long,21210.25,21226.75,654.0,win,2
2024-11-13 11:00:00,2024-11-13 15:45:00,long,21195.5,21166.0,-1186.0,loss,2
2024-11-14 12:00:00,2024-11-14 15:45:00,long,21109.0,20981.75,-5096.0,loss,2
2024-11-18 10:00:00,2024-11-18 15:45:00,long,20700.25,20630.5,-2796.0,loss,2
2024-11-19 10:00:00,2024-11-19 15:45:00,long,20657.25,20754.5,3884.0,win,2
2024-11-21 10:00:00,2024-11-21 15:45:00,long,20725.75,20793.75,2714.0,win,2
2024-11-22 10:45:00,2024-11-22 15:45:00,long,20813.0,20878.75,2624.0,win,2
2024-11-26 10:45:00,2024-11-26 15:45:00,long,20965.25,20998.75,1334.0,win,2
2024-11-28 10:00:00,2024-11-28 17:00:00,long,20907.25,20878.75,-1146.0,loss,2
2024-11-29 10:00:00,2024-12-01 17:00:00,long,20992.25,20978.75,-546.0,loss,2
2024-12-02 10:00:00,2024-12-02 15:45:00,long,21188.75,21211.0,884.0,win,2
